ID,Category,Price,Timestamp
7287,Clothing,261.37,2024-04-01 08:06:55
7288,Clothing,19.56,2025-02-21 08:06:55
7289,Home,51.07,2025-01-03 08:06:55
7290,Books,340.18,2024-09-06 08:06:55
7291,Electronics,316.85,2025-02-18 08:06:55
7292,Clothing,287.87,2025-01-02 08:06:55
7293,Toys,427.38,2024-06-18 08:06:55
7294,Clothing,437.49,2024-07-07 08:06:55
7295,Electronics,495.96,2024-06-04 08:06:55
7296,Home,136.69,2024-05-14 08:06:55
7297,Clothing,206.78,2024-04-08 08:06:55
7298,Toys,379.7,2024-05-04 08:06:55
7299,Home,303.31,2025-01-05 08:06:55
7300,Toys,379.4,2024-11-18 08:06:55
7301,Books,438.08,2025-03-17 08:06:55
7302,Toys,372.09,2024-09-03 08:06:55
7303,Clothing,115.8,2025-03-13 08:06:55
7304,Clothing,259.24,2024-08-23 08:06:55
7305,Electronics,231.13,2024-05-19 08:06:55
7306,Toys,246.51,2024-12-08 08:06:55
7307,Toys,274.99,2024-07-15 08:06:55
7308,Clothing,30.56,2024-09-14 08:06:55
7309,Books,492.25,2024-09-18 08:06:55
7310,Books,266.48,2024-04-13 08:06:55
7311,Home,159.29,2025-02-12 08:06:55
7312,Toys,63.93,2024-12-19 08:06:55
7313,Clothing,338.8,2024-10-17 08:06:55
7314,Electronics,297.68,2024-08-19 08:06:55
7315,Home,377.54,2025-02-20 08:06:55
7316,Home,469.47,2024-04-05 08:06:55
7317,Home,227.76,2025-01-10 08:06:55
7318,Clothing,104.16,2025-03-06 08:06:55
7319,Home,175.38,2024-09-16 08:06:55
7320,Electronics,427.09,2025-03-09 08:06:55
7321,Books,256.25,2024-10-27 08:06:55
7322,Books,355.55,2025-02-13 08:06:55
7323,Books,370.36,2024-12-16 08:06:55
7324,Books,188.44,2024-04-05 08:06:55
7325,Clothing,311.53,2024-12-18 08:06:55
7326,Books,265.74,2024-07-21 08:06:55
7327,Home,326.5,2024-05-06 08:06:55
7328,Books,486.56,2025-01-08 08:06:55
7329,Clothing,334.16,2024-11-16 08:06:55
7330,Electronics,314.68,2024-04-10 08:06:55
7331,Home,410.29,2024-09-27 08:06:55
7332,Toys,53.12,2024-06-02 08:06:55
7333,Electronics,277.59,2024-12-15 08:06:55
7334,Home,375.8,2024-04-04 08:06:55
7335,Toys,25.89,2025-01-17 08:06:55
7336,Books,108.7,2024-05-17 08:06:55
7337,Home,140.79,2024-12-16 08:06:55
7338,Home,247.39,2024-05-16 08:06:55
7339,Toys,144.31,2024-06-15 08:06:55
7340,Books,436.26,2024-04-10 08:06:55
7341,Home,99.93,2024-04-30 08:06:55
7342,Books,27.0,2024-10-08 08:06:55
7343,Books,143.32,2025-01-12 08:06:55
7344,Books,232.83,2024-10-13 08:06:55
7345,Clothing,330.21,2024-11-17 08:06:55
7346,Home,396.24,2024-08-01 08:06:55
7347,Books,269.31,2024-10-21 08:06:55
7348,Toys,222.4,2025-02-03 08:06:55
7349,Books,190.55,2024-05-18 08:06:55
7350,Clothing,364.49,2024-04-24 08:06:55
7351,Home,497.55,2024-12-02 08:06:55
7352,Electronics,234.47,2024-06-19 08:06:55
7353,Clothing,459.52,2025-03-26 08:06:55
7354,Electronics,171.34,2024-05-03 08:06:55
7355,Clothing,256.39,2024-09-21 08:06:55
7356,Toys,38.88,2024-05-27 08:06:55
7357,Home,70.76,2024-05-23 08:06:55
7358,Home,216.48,2024-10-15 08:06:55
7359,Books,153.96,2024-06-04 08:06:55
7360,Books,152.1,2024-09-21 08:06:55
7361,Clothing,420.12,2024-05-31 08:06:55
7362,Toys,77.13,2024-05-24 08:06:55
7363,Home,425.66,2024-03-27 08:06:55
7364,Clothing,121.86,2024-10-18 08:06:55
7365,Clothing,473.6,2024-09-08 08:06:55
7366,Home,23.58,2025-03-21 08:06:55
7367,Toys,287.19,2024-08-26 08:06:55
7368,Clothing,159.29,2024-08-05 08:06:55
7369,Books,328.87,2025-02-17 08:06:55
7370,Clothing,455.63,2024-05-04 08:06:55
7371,Toys,338.02,2025-01-08 08:06:55
7372,Clothing,210.9,2025-03-10 08:06:55
7373,Toys,329.88,2024-04-20 08:06:55
7374,Toys,355.28,2024-08-14 08:06:55
7375,Home,370.5,2025-03-25 08:06:55
7376,Home,91.4,2024-10-30 08:06:55
7377,Electronics,228.1,2024-07-28 08:06:55
7378,Toys,397.24,2024-09-15 08:06:55
7379,Books,208.68,2024-12-29 08:06:55
7380,Clothing,376.04,2024-04-19 08:06:55
7381,Electronics,183.78,2025-02-11 08:06:55
7382,Electronics,490.77,2024-11-27 08:06:55
7383,Electronics,24.7,2024-09-14 08:06:55
7384,Books,256.3,2024-06-05 08:06:55
7385,Clothing,346.89,2024-10-20 08:06:55
7386,Clothing,404.08,2024-03-26 08:06:55
7387,Home,37.31,2024-08-26 08:06:55
7388,Electronics,186.25,2024-11-08 08:06:55
7389,Home,104.49,2024-05-10 08:06:55
7390,Books,34.59,2024-08-20 08:06:55
7391,Home,145.89,2024-09-09 08:06:55
7392,Toys,44.21,2024-07-12 08:06:55
7393,Toys,283.91,2025-01-24 08:06:55
7394,Toys,195.55,2025-03-13 08:06:55
7395,Books,371.8,2024-12-01 08:06:55
7396,Home,326.28,2024-03-29 08:06:55
7397,Books,77.39,2024-06-12 08:06:55
7398,Clothing,113.45,2024-11-17 08:06:55
7399,Toys,320.75,2025-01-13 08:06:55
7400,Books,204.98,2025-01-10 08:06:55
7401,Electronics,85.08,2024-12-12 08:06:55
7402,Clothing,382.48,2024-10-29 08:06:55
7403,Books,42.38,2024-08-30 08:06:55
7404,Books,78.27,2024-12-18 08:06:55
7405,Clothing,223.94,2024-05-20 08:06:55
7406,Books,115.7,2024-09-22 08:06:55
7407,Clothing,410.36,2024-07-05 08:06:55
7408,Books,143.57,2025-03-08 08:06:55
7409,Toys,305.25,2024-10-22 08:06:55
7410,Electronics,313.39,2024-07-23 08:06:55
7411,Toys,487.49,2024-05-31 08:06:55
7412,Toys,42.65,2024-11-19 08:06:55
7413,Home,332.24,2024-07-16 08:06:55
7414,Home,331.72,2024-08-14 08:06:55
7415,Books,279.58,2024-06-22 08:06:55
7416,Electronics,147.19,2025-02-11 08:06:55
7417,Toys,238.32,2025-01-26 08:06:55
7418,Clothing,413.83,2024-12-19 08:06:55
7419,Home,354.09,2024-04-02 08:06:55
7420,Electronics,62.07,2024-06-19 08:06:55
7421,Toys,415.33,2024-09-03 08:06:55
7422,Books,314.7,2024-04-15 08:06:55
7423,Electronics,167.54,2024-08-11 08:06:55
7424,Books,470.46,2024-10-07 08:06:55
7425,Toys,27.8,2024-12-15 08:06:55
7426,Books,285.51,2024-11-17 08:06:55
7427,Home,110.73,2024-08-23 08:06:55
7428,Clothing,312.2,2025-03-22 08:06:55
7429,Toys,101.42,2024-09-18 08:06:55
7430,Electronics,269.59,2024-05-25 08:06:55
7431,Electronics,105.62,2024-11-25 08:06:55
7432,Toys,15.57,2024-08-24 08:06:55
7433,Clothing,451.33,2024-04-03 08:06:55
7434,Books,307.21,2024-11-27 08:06:55
7435,Toys,417.96,2024-10-18 08:06:55
7436,Toys,295.97,2024-08-22 08:06:55
7437,Clothing,206.23,2024-08-20 08:06:55
7438,Toys,355.48,2025-01-10 08:06:55
7439,Books,281.54,2024-07-31 08:06:55
7440,Clothing,79.17,2024-06-14 08:06:55
7441,Books,204.88,2025-02-15 08:06:55
7442,Electronics,238.03,2024-04-01 08:06:55
7443,Clothing,304.24,2025-01-24 08:06:55
7444,Home,409.2,2024-09-07 08:06:55
7445,Electronics,361.14,2024-06-12 08:06:55
7446,Electronics,173.75,2024-08-27 08:06:55
7447,Books,355.94,2024-07-07 08:06:55
7448,Electronics,144.71,2024-09-21 08:06:55
7449,Home,40.17,2024-12-13 08:06:55
7450,Clothing,308.07,2024-12-03 08:06:55
7451,Books,368.22,2024-12-16 08:06:55
7452,Home,260.89,2024-09-06 08:06:55
7453,Electronics,495.44,2024-04-22 08:06:55
7454,Toys,71.89,2024-10-20 08:06:55
7455,Clothing,176.76,2024-12-11 08:06:55
7456,Electronics,343.86,2024-10-12 08:06:55
7457,Electronics,137.82,2024-10-16 08:06:55
7458,Books,152.28,2024-11-22 08:06:55
7459,Books,307.88,2024-07-17 08:06:55
7460,Home,200.46,2024-05-30 08:06:55
7461,Clothing,40.24,2024-10-01 08:06:55
7462,Clothing,206.08,2024-08-19 08:06:55
7463,Clothing,124.26,2024-08-26 08:06:55
7464,Clothing,367.49,2024-06-17 08:06:55
7465,Toys,163.6,2024-04-21 08:06:55
7466,Home,360.13,2024-12-01 08:06:55
7467,Clothing,384.64,2024-11-10 08:06:55
7468,Electronics,53.02,2024-04-07 08:06:55
7469,Home,48.49,2024-04-15 08:06:55
7470,Toys,237.64,2024-06-03 08:06:55
7471,Clothing,146.8,2025-01-08 08:06:55
7472,Home,487.39,2024-09-04 08:06:55
7473,Home,258.74,2024-12-22 08:06:55
7474,Clothing,60.92,2024-11-04 08:06:55
7475,Toys,320.05,2025-02-12 08:06:55
7476,Books,256.19,2024-11-21 08:06:55
7477,Books,459.07,2024-10-29 08:06:55
7478,Toys,83.49,2024-07-26 08:06:55
7479,Toys,308.22,2025-03-20 08:06:55
7480,Toys,422.4,2024-07-13 08:06:55
7481,Clothing,124.03,2025-01-12 08:06:55
7482,Clothing,280.74,2025-01-02 08:06:55
7483,Clothing,378.95,2024-11-01 08:06:55
7484,Electronics,270.07,2025-02-04 08:06:55
7485,Home,190.45,2025-02-03 08:06:55
7486,Clothing,18.97,2025-01-16 08:06:55
7487,Books,407.41,2025-01-15 08:06:55
7488,Clothing,81.68,2024-07-27 08:06:55
7489,Electronics,234.25,2024-12-31 08:06:55
7490,Electronics,369.21,2024-10-13 08:06:55
7491,Books,74.9,2025-01-14 08:06:55
7492,Clothing,16.42,2024-08-20 08:06:55
7493,Toys,13.8,2024-11-20 08:06:55
7494,Home,395.43,2024-07-18 08:06:55
7495,Books,306.96,2024-04-03 08:06:55
7496,Clothing,408.28,2024-05-01 08:06:55
7497,Home,165.44,2024-03-30 08:06:55
7498,Clothing,397.63,2025-03-04 08:06:55
7499,Books,106.64,2025-01-18 08:06:55
7500,Toys,183.01,2025-03-22 08:06:55
7501,Home,477.3,2024-06-02 08:06:55
7502,Clothing,31.73,2024-05-15 08:06:55
7503,Toys,159.87,2024-06-05 08:06:55
7504,Home,339.88,2025-01-18 08:06:55
7505,Clothing,310.44,2024-07-21 08:06:55
7506,Clothing,336.75,2024-10-01 08:06:55
7507,Electronics,326.75,2024-05-09 08:06:55
7508,Clothing,150.88,2025-02-28 08:06:55
7509,Toys,468.41,2024-06-29 08:06:55
7510,Books,443.31,2024-11-04 08:06:55
7511,Toys,267.92,2025-01-28 08:06:55
7512,Clothing,47.13,2025-01-28 08:06:55
7513,Clothing,243.63,2024-05-09 08:06:55
7514,Home,121.53,2024-04-07 08:06:55
7515,Clothing,406.71,2024-04-01 08:06:55
7516,Electronics,484.4,2024-10-11 08:06:55
7517,Electronics,204.43,2024-05-19 08:06:55
7518,Clothing,265.95,2024-07-16 08:06:55
7519,Books,22.57,2024-10-11 08:06:55
7520,Home,224.49,2024-12-01 08:06:55
7521,Books,53.26,2024-09-19 08:06:55
7522,Electronics,311.94,2024-07-26 08:06:55
7523,Clothing,311.56,2024-05-25 08:06:55
7524,Electronics,24.18,2024-05-11 08:06:55
7525,Home,326.93,2024-05-14 08:06:55
7526,Toys,230.5,2024-09-23 08:06:55
7527,Home,473.64,2024-08-03 08:06:55
7528,Clothing,216.55,2025-03-05 08:06:55
7529,Electronics,27.54,2024-10-19 08:06:55
7530,Home,368.81,2024-09-28 08:06:55
7531,Electronics,282.62,2024-05-27 08:06:55
7532,Clothing,62.36,2024-07-15 08:06:55
7533,Toys,490.82,2024-07-12 08:06:55
7534,Books,287.78,2025-02-05 08:06:55
7535,Home,82.97,2024-10-17 08:06:55
7536,Clothing,350.12,2024-08-28 08:06:55
7537,Clothing,149.02,2024-09-13 08:06:55
7538,Home,464.34,2025-01-30 08:06:55
7539,Home,9.03,2024-07-08 08:06:55
7540,Electronics,348.09,2024-07-07 08:06:55
7541,Clothing,97.06,2024-08-22 08:06:55
7542,Home,457.99,2024-11-17 08:06:55
7543,Electronics,16.67,2024-09-10 08:06:55
7544,Toys,376.78,2024-08-22 08:06:55
7545,Toys,414.07,2024-12-17 08:06:55
7546,Books,489.76,2024-04-25 08:06:55
7547,Electronics,222.16,2024-03-27 08:06:55
7548,Home,65.07,2024-12-26 08:06:55
7549,Home,188.85,2024-07-11 08:06:55
7550,Clothing,389.29,2024-12-27 08:06:55
7551,Home,230.54,2025-02-17 08:06:55
7552,Clothing,463.96,2024-11-29 08:06:55
7553,Toys,53.71,2024-12-18 08:06:55
7554,Books,53.06,2024-05-21 08:06:55
7555,Books,64.38,2024-05-11 08:06:55
7556,Clothing,203.9,2024-12-31 08:06:55
7557,Clothing,399.49,2024-05-28 08:06:55
7558,Electronics,104.12,2024-07-22 08:06:55
7559,Clothing,257.06,2024-04-27 08:06:55
7560,Books,164.72,2024-09-20 08:06:55
7561,Clothing,115.25,2024-12-20 08:06:55
7562,Clothing,149.37,2025-01-16 08:06:55
7563,Clothing,331.62,2024-06-24 08:06:55
7564,Books,104.33,2024-10-25 08:06:55
7565,Electronics,466.39,2024-08-14 08:06:55
7566,Electronics,166.09,2024-09-16 08:06:55
7567,Home,351.68,2024-08-23 08:06:55
7568,Clothing,91.55,2024-07-11 08:06:55
7569,Toys,82.2,2025-02-01 08:06:55
7570,Electronics,50.34,2024-10-28 08:06:55
7571,Clothing,121.65,2024-12-10 08:06:55
7572,Clothing,235.1,2024-10-17 08:06:55
7573,Books,427.05,2024-03-26 08:06:55
7574,Clothing,310.41,2024-12-24 08:06:55
7575,Toys,134.48,2025-02-23 08:06:55
7576,Toys,473.72,2024-09-07 08:06:55
7577,Electronics,146.92,2024-12-14 08:06:55
7578,Clothing,249.55,2024-05-17 08:06:55
7579,Books,397.48,2024-08-05 08:06:55
7580,Toys,437.77,2024-06-26 08:06:55
7581,Clothing,318.69,2024-11-29 08:06:55
7582,Home,371.98,2024-06-28 08:06:55
7583,Books,246.87,2025-03-24 08:06:55
7584,Toys,336.36,2024-04-13 08:06:55
7585,Electronics,211.51,2025-03-13 08:06:55
7586,Toys,76.9,2025-01-05 08:06:55
7587,Home,339.08,2024-10-20 08:06:55
7588,Books,213.83,2024-05-13 08:06:55
7589,Books,193.24,2024-04-01 08:06:55
7590,Toys,211.0,2025-02-06 08:06:55
7591,Home,153.69,2025-03-05 08:06:55
7592,Home,443.58,2024-08-12 08:06:55
7593,Electronics,182.92,2025-01-11 08:06:55
7594,Home,122.98,2024-06-15 08:06:55
7595,Books,300.14,2024-05-05 08:06:55
7596,Home,341.37,2024-06-22 08:06:55
7597,Home,196.33,2024-06-03 08:06:55
7598,Toys,469.19,2024-05-04 08:06:55
7599,Toys,103.23,2024-06-08 08:06:55
7600,Clothing,299.48,2024-09-05 08:06:55
7601,Toys,216.38,2024-10-30 08:06:55
7602,Home,308.38,2024-12-06 08:06:55
7603,Clothing,394.8,2024-10-10 08:06:55
7604,Toys,45.56,2024-03-30 08:06:55
7605,Clothing,353.86,2024-10-31 08:06:55
7606,Toys,279.71,2024-11-09 08:06:55
7607,Electronics,239.99,2024-08-01 08:06:55
7608,Toys,97.8,2024-09-24 08:06:55
7609,Toys,379.0,2024-07-04 08:06:55
7610,Electronics,252.06,2024-07-12 08:06:55
7611,Clothing,42.1,2024-12-26 08:06:55
7612,Electronics,406.07,2024-08-07 08:06:55
7613,Electronics,330.95,2024-10-27 08:06:55
7614,Toys,305.13,2024-09-18 08:06:55
7615,Clothing,181.16,2024-05-04 08:06:55
7616,Toys,431.72,2024-12-29 08:06:55
7617,Books,222.29,2024-08-25 08:06:55
7618,Books,124.98,2024-07-22 08:06:55
7619,Clothing,347.24,2024-04-05 08:06:55
7620,Electronics,172.62,2025-01-31 08:06:55
7621,Books,167.51,2024-05-19 08:06:55
7622,Clothing,105.11,2024-04-24 08:06:55
7623,Home,301.18,2024-06-17 08:06:55
7624,Home,82.57,2024-04-15 08:06:55
7625,Toys,415.88,2024-09-05 08:06:55
7626,Home,102.03,2025-02-09 08:06:55
7627,Electronics,143.73,2024-10-28 08:06:55
7628,Home,169.58,2025-01-17 08:06:55
7629,Clothing,266.4,2025-01-08 08:06:55
7630,Clothing,315.95,2025-01-10 08:06:55
7631,Electronics,407.79,2025-01-03 08:06:55
7632,Toys,27.57,2024-07-23 08:06:55
7633,Books,314.96,2024-08-03 08:06:55
7634,Toys,51.48,2025-03-06 08:06:55
7635,Clothing,54.26,2025-03-12 08:06:55
7636,Home,98.74,2024-10-07 08:06:55
7637,Home,29.89,2024-11-18 08:06:55
7638,Electronics,181.27,2024-09-21 08:06:55
7639,Electronics,338.09,2024-05-14 08:06:55
7640,Toys,403.48,2024-05-15 08:06:55
7641,Toys,347.82,2024-03-28 08:06:55
7642,Home,119.74,2024-11-24 08:06:55
7643,Home,300.83,2025-02-11 08:06:55
7644,Books,396.41,2024-07-04 08:06:55
7645,Electronics,263.62,2024-07-08 08:06:55
7646,Books,135.87,2024-08-15 08:06:55
7647,Toys,468.54,2024-09-08 08:06:55
7648,Clothing,338.41,2025-02-27 08:06:55
7649,Home,315.28,2024-04-26 08:06:55
7650,Home,381.1,2024-06-16 08:06:55
7651,Books,267.94,2025-03-25 08:06:55
7652,Toys,27.71,2024-07-12 08:06:55
7653,Electronics,103.54,2024-07-02 08:06:55
7654,Toys,90.66,2024-03-26 08:06:55
7655,Electronics,266.56,2025-02-18 08:06:55
7656,Toys,155.77,2024-04-21 08:06:55
7657,Electronics,414.19,2024-10-12 08:06:55
7658,Electronics,403.66,2025-03-06 08:06:55
7659,Electronics,481.63,2024-04-02 08:06:55
7660,Home,354.55,2024-04-26 08:06:55
7661,Home,82.57,2024-06-22 08:06:55
7662,Home,200.75,2024-11-26 08:06:55
7663,Electronics,146.28,2025-02-01 08:06:55
7664,Toys,134.3,2025-02-15 08:06:55
7665,Books,303.37,2024-09-03 08:06:55
7666,Electronics,321.32,2024-06-29 08:06:55
7667,Books,173.72,2024-05-09 08:06:55
7668,Electronics,264.59,2024-10-31 08:06:55
7669,Electronics,407.37,2024-06-18 08:06:55
7670,Toys,430.45,2024-04-29 08:06:55
7671,Clothing,232.86,2025-03-19 08:06:55
7672,Toys,344.12,2024-12-06 08:06:55
7673,Toys,139.36,2024-07-27 08:06:55
7674,Clothing,379.87,2024-07-06 08:06:55
7675,Toys,449.91,2024-04-27 08:06:55
7676,Clothing,403.6,2024-04-12 08:06:55
7677,Home,112.09,2025-01-15 08:06:55
7678,Home,52.14,2025-02-06 08:06:55
7679,Home,249.95,2024-06-16 08:06:55
7680,Books,181.34,2025-02-10 08:06:55
7681,Toys,209.73,2024-05-13 08:06:55
7682,Home,204.12,2024-11-14 08:06:55
7683,Books,493.32,2025-03-17 08:06:55
7684,Clothing,385.93,2024-05-12 08:06:55
7685,Toys,66.45,2024-06-26 08:06:55
7686,Clothing,90.1,2024-11-10 08:06:55
7687,Electronics,153.62,2024-11-18 08:06:55
7688,Books,73.78,2024-11-24 08:06:55
7689,Home,23.44,2025-03-17 08:06:55
7690,Books,452.37,2024-08-10 08:06:55
7691,Clothing,341.18,2024-07-12 08:06:55
7692,Home,94.59,2024-11-19 08:06:55
7693,Home,130.17,2025-03-14 08:06:55
7694,Toys,310.54,2024-11-13 08:06:55
7695,Clothing,311.87,2024-07-18 08:06:55
7696,Toys,360.74,2024-07-11 08:06:55
7697,Electronics,193.33,2024-10-23 08:06:55
7698,Home,167.57,2024-05-03 08:06:55
7699,Toys,287.18,2025-02-10 08:06:55
7700,Toys,379.33,2024-10-19 08:06:55
7701,Clothing,141.24,2025-01-24 08:06:55
7702,Toys,302.52,2024-04-08 08:06:55
7703,Toys,189.74,2024-12-17 08:06:55
7704,Home,82.62,2024-04-07 08:06:55
7705,Clothing,158.19,2024-06-14 08:06:55
7706,Electronics,30.5,2024-11-08 08:06:55
7707,Books,161.63,2025-01-07 08:06:55
7708,Toys,204.32,2024-09-19 08:06:55
7709,Books,117.67,2025-01-13 08:06:55
7710,Clothing,39.73,2024-09-21 08:06:55
7711,Clothing,172.66,2024-04-15 08:06:55
7712,Clothing,375.23,2024-05-31 08:06:55
7713,Electronics,473.12,2025-02-16 08:06:55
7714,Toys,45.55,2025-02-01 08:06:55
7715,Books,302.05,2024-04-04 08:06:55
7716,Toys,327.73,2024-12-03 08:06:55
7717,Home,376.93,2024-05-16 08:06:55
7718,Books,362.22,2025-01-01 08:06:55
7719,Electronics,488.52,2025-01-30 08:06:55
7720,Home,165.7,2024-05-25 08:06:55
7721,Electronics,316.2,2024-07-06 08:06:55
7722,Clothing,119.28,2024-09-26 08:06:55
7723,Electronics,421.44,2024-08-14 08:06:55
7724,Books,22.36,2024-10-09 08:06:55
7725,Home,333.88,2024-04-10 08:06:55
7726,Clothing,48.82,2024-10-29 08:06:55
7727,Home,186.17,2025-01-21 08:06:55
7728,Clothing,268.35,2024-08-15 08:06:55
7729,Home,92.12,2024-04-17 08:06:55
7730,Toys,17.91,2024-05-23 08:06:55
7731,Clothing,317.48,2024-11-30 08:06:55
7732,Books,122.15,2025-01-26 08:06:55
7733,Toys,335.9,2024-10-24 08:06:55
7734,Toys,258.79,2024-09-03 08:06:55
7735,Toys,63.36,2024-05-13 08:06:55
7736,Toys,307.54,2025-01-05 08:06:55
7737,Books,116.8,2024-09-18 08:06:55
7738,Books,404.63,2024-12-11 08:06:55
7739,Home,142.15,2024-06-09 08:06:55
7740,Books,408.85,2025-01-14 08:06:55
7741,Clothing,58.72,2024-12-07 08:06:55
7742,Electronics,307.5,2024-12-28 08:06:55
7743,Home,339.36,2024-10-18 08:06:55
7744,Electronics,438.33,2024-10-12 08:06:55
7745,Toys,46.06,2025-02-28 08:06:55
7746,Home,92.46,2024-11-20 08:06:55
7747,Toys,327.83,2024-04-03 08:06:55
7748,Electronics,125.64,2024-08-07 08:06:55
7749,Toys,193.06,2024-08-20 08:06:55
7750,Toys,273.29,2024-06-22 08:06:55
7751,Electronics,297.96,2025-03-08 08:06:55
7752,Electronics,164.31,2024-07-23 08:06:55
7753,Electronics,175.5,2024-10-01 08:06:55
7754,Electronics,488.56,2024-12-25 08:06:55
7755,Home,339.35,2024-12-23 08:06:55
7756,Toys,118.25,2024-09-29 08:06:55
7757,Electronics,373.24,2024-06-03 08:06:55
7758,Home,175.33,2025-01-22 08:06:55
7759,Electronics,480.85,2024-03-26 08:06:55
7760,Electronics,20.77,2025-03-18 08:06:55
7761,Electronics,99.82,2025-01-06 08:06:55
7762,Toys,197.96,2024-07-04 08:06:55
7763,Home,268.22,2024-12-12 08:06:55
7764,Toys,439.55,2024-11-14 08:06:55
7765,Home,26.81,2025-02-08 08:06:55
7766,Home,475.17,2025-03-09 08:06:55
7767,Home,121.79,2024-09-11 08:06:55
7768,Home,419.51,2025-01-20 08:06:55
7769,Toys,217.67,2024-06-14 08:06:55
7770,Clothing,165.71,2024-06-20 08:06:55
7771,Home,245.66,2024-09-24 08:06:55
7772,Home,444.75,2024-12-21 08:06:55
7773,Books,385.05,2025-01-15 08:06:55
7774,Books,225.9,2024-11-04 08:06:55
7775,Home,292.09,2024-05-03 08:06:55
7776,Books,158.87,2024-04-24 08:06:55
7777,Electronics,404.38,2024-11-26 08:06:55
7778,Books,121.58,2025-01-11 08:06:55
7779,Electronics,204.55,2024-09-18 08:06:55
7780,Home,365.61,2025-02-01 08:06:55
7781,Electronics,277.89,2024-10-14 08:06:55
7782,Toys,288.12,2024-09-22 08:06:55
7783,Clothing,174.55,2025-01-13 08:06:55
7784,Toys,22.55,2024-09-13 08:06:55
7785,Toys,104.95,2024-05-10 08:06:55
7786,Books,494.06,2024-07-09 08:06:55
7787,Books,258.41,2025-03-26 08:06:55
7788,Toys,372.4,2024-06-20 08:06:55
7789,Books,416.44,2024-04-15 08:06:55
7790,Books,185.73,2025-03-05 08:06:55
7791,Books,384.66,2024-09-17 08:06:55
7792,Toys,103.92,2024-04-22 08:06:55
7793,Clothing,178.02,2024-03-27 08:06:55
7794,Home,457.0,2024-09-14 08:06:55
7795,Clothing,308.24,2024-08-15 08:06:55
7796,Electronics,173.05,2024-08-19 08:06:55
7797,Home,363.84,2024-04-23 08:06:55
7798,Electronics,214.36,2024-04-11 08:06:55
7799,Clothing,261.96,2024-04-30 08:06:55
7800,Clothing,74.82,2024-11-06 08:06:55
7801,Books,450.57,2024-06-01 08:06:55
7802,Clothing,223.23,2025-01-22 08:06:55
7803,Electronics,11.55,2024-10-21 08:06:55
7804,Electronics,278.77,2024-09-30 08:06:55
7805,Electronics,441.94,2024-11-11 08:06:55
7806,Electronics,409.95,2024-10-23 08:06:55
7807,Electronics,92.82,2025-01-12 08:06:55
7808,Home,228.33,2024-11-08 08:06:55
7809,Books,173.32,2024-12-22 08:06:55
7810,Toys,471.04,2025-03-15 08:06:55
7811,Toys,21.7,2024-12-12 08:06:55
7812,Books,24.28,2024-10-10 08:06:55
7813,Home,88.74,2024-09-20 08:06:55
7814,Toys,397.99,2025-03-25 08:06:55
7815,Home,335.47,2024-11-18 08:06:55
7816,Clothing,489.35,2024-07-27 08:06:55
7817,Home,303.17,2025-02-10 08:06:55
7818,Home,398.26,2024-09-15 08:06:55
7819,Books,179.48,2024-10-08 08:06:55
7820,Electronics,108.73,2024-12-05 08:06:55
7821,Toys,389.9,2024-11-11 08:06:55
7822,Electronics,293.2,2024-11-08 08:06:55
7823,Electronics,91.99,2024-12-20 08:06:55
7824,Toys,333.09,2024-06-08 08:06:55
7825,Clothing,180.58,2025-02-19 08:06:55
7826,Books,461.34,2024-09-21 08:06:55
7827,Home,454.24,2024-05-16 08:06:55
7828,Books,386.6,2024-06-27 08:06:55
7829,Clothing,286.76,2024-09-23 08:06:55
7830,Clothing,41.98,2024-12-06 08:06:55
7831,Toys,15.72,2025-03-19 08:06:55
7832,Home,143.28,2024-12-14 08:06:55
7833,Clothing,352.6,2024-11-06 08:06:55
7834,Clothing,56.96,2024-09-02 08:06:55
7835,Books,119.04,2024-04-13 08:06:55
7836,Electronics,486.49,2024-08-14 08:06:55
7837,Books,321.73,2024-08-06 08:06:55
7838,Books,180.89,2024-08-14 08:06:55
7839,Toys,363.63,2024-05-03 08:06:55
7840,Toys,205.53,2025-03-04 08:06:55
7841,Toys,292.98,2025-03-12 08:06:55
7842,Home,360.55,2024-06-14 08:06:55
7843,Books,88.54,2025-01-17 08:06:55
7844,Electronics,470.29,2025-03-15 08:06:55
7845,Home,113.33,2024-08-29 08:06:55
7846,Home,285.68,2025-03-01 08:06:55
7847,Home,12.56,2024-04-30 08:06:55
7848,Clothing,384.6,2024-11-24 08:06:55
7849,Toys,443.72,2024-12-03 08:06:55
7850,Toys,201.22,2024-10-19 08:06:55
7851,Clothing,10.86,2024-10-22 08:06:55
7852,Toys,32.67,2024-10-02 08:06:55
7853,Books,120.41,2024-12-24 08:06:55
7854,Home,168.58,2024-10-30 08:06:55
7855,Home,242.26,2025-02-21 08:06:55
7856,Books,43.75,2024-05-25 08:06:55
7857,Books,58.37,2024-07-18 08:06:55
7858,Toys,379.37,2025-02-07 08:06:55
7859,Books,11.61,2024-12-16 08:06:55
7860,Books,421.62,2024-11-23 08:06:55
7861,Clothing,122.08,2024-06-24 08:06:55
7862,Clothing,40.64,2024-04-30 08:06:55
7863,Toys,222.25,2025-03-11 08:06:55
7864,Home,329.61,2024-04-23 08:06:55
7865,Books,52.71,2024-12-26 08:06:55
7866,Books,440.02,2024-07-27 08:06:55
7867,Electronics,179.88,2025-03-04 08:06:55
7868,Toys,22.88,2024-11-08 08:06:55
